difficulty_level,problem,alt1,alt2,alt3,answer,original_word,batch,num_workers,num_correct,mean_RT
3,G9?EWAY,N,R,T,alt3,GATEWAY,26,30,26,3.6976
6,D9?ER9IN9NG,N,R,T,alt3,DETERMINING,26,30,17,4.3713
4,A9?ER9ARDS,N,R,T,alt3,AFTERWARDS,26,30,22,3.8365
3,A9?OU9DING,N,R,T,alt3,ASTOUNDING,26,30,24,3.5635
7,P9?RI9IAN,N,R,T,alt3,PATRICIAN,26,30,12,4.6429
5,W9?HS9OOD,N,R,T,alt3,WITHSTOOD,26,30,22,4.9598
4,L9?HA9GY,N,R,T,alt3,LETHARGY,26,30,23,3.8451
1,R9?TL9SN9KE,N,R,T,alt3,RATTLESNAKE,26,30,28,2.9462
3,L9?HA9GIC,N,R,T,alt3,LETHARGIC,26,30,24,3.3511
4,P9?STIC,A,E,I,alt1,PLASTIC,27,29,21,3.2093
2,H9?LT9CARE,A,E,I,alt1,HEALTHCARE,27,29,25,2.8114
1,PE?RL,A,E,I,alt1,PEARL,27,29,28,2.6324
3,I9?GING,A,E,I,alt1,IMAGING,27,29,24,3.6421
2,F9?NC9ISE,A,E,I,alt1,FRANCHISE,27,29,26,3.1512
2,L9?BLE,A,E,I,alt1,LIABLE,27,29,26,3.4064
4,U9?VA9LA9LE,A,E,I,alt1,UNAVAILABLE,27,29,22,3.5738
6,A9?DE9ICS,A,E,I,alt1,ACADEMICS,27,29,15,3.6094
5,D9?MA9IST,A,E,I,alt1,DRAMATIST,27,29,19,4.1082
5,I9?CT9VE,A,E,I,alt1,INACTIVE,27,29,20,3.8395
3,ON?S,A,E,I,alt2,ONES,27,29,25,3.1554
3,V9?WING,A,E,I,alt2,VIEWING,27,29,25,3.4599
4,Q9?RIES,A,E,I,alt2,QUERIES,27,29,20,2.9684
1,G9?ET9NGS,A,E,I,alt2,GREETINGS,27,29,28,3.0939
5,E9?VA9ION,A,E,I,alt2,ELEVATION,27,29,18,3.585
7,C9?DU9ITY,A,E,I,alt2,CREDULITY,27,29,11,4.7733
3,S9?ALTH,A,E,I,alt2,STEALTH,27,29,25,3.2682
6,P9?DM9NT,A,E,I,alt2,PIEDMONT,27,29,16,4.2806
7,G9?EF9LLY,A,E,I,alt2,GLEEFULLY,27,29,12,4.5186
7,C9?ST9AL9EN,A,E,I,alt2,CRESTFALLEN,27,29,8,4.6516
4,E9?DE9CE,A,E,I,alt3,EVIDENCE,27,29,21,3.2991
1,VO?D,A,E,I,alt3,VOID,27,29,29,2.4788
1,R9?NBOW,A,E,I,alt3,RAINBOW,27,29,29,2.5054
4,A9?GN9ENT,A,E,I,alt3,ALIGNMENT,27,29,20,3.4404
4,G9?TARS,A,E,I,alt3,GUITARS,27,29,20,3.001
5,O9?RIS,A,E,I,alt3,OSIRIS,27,29,17,3.8999
6,B9?TA9NIA,A,E,I,alt3,BRITANNIA,27,29,16,3.791
7,T9?EV9NG,A,E,I,alt3,THIEVING,27,29,12,4.3387
7,S9?FFEN,A,E,I,alt3,STIFFEN,27,29,13,4.2486
5,P9?MER,A,E,I,alt3,PRIMER,27,29,19,3.3187
4,F9?AN9IAL,N,R,T,alt1,FINANCIAL,27,29,22,3.5055
6,O9?ER9HIP,N,R,T,alt1,OWNERSHIP,27,29,17,4.0616
1,HA?G,N,R,T,alt1,HANG,27,29,29,2.8998
1,B9?EF9CIAL,N,R,T,alt1,BENEFICIAL,27,29,28,2.5629
1,M9?IA9URE,N,R,T,alt1,MINIATURE,27,29,27,2.6381
1,L9?GTHY,N,R,T,alt1,LENGTHY,27,29,27,2.7684
7,B9?IG9TED,N,R,T,alt1,BENIGHTED,27,29,10,4.8907
3,V9?DALS,N,R,T,alt1,VANDALS,27,29,24,2.7658
6,A9?UN9IA9ION,N,R,T,alt1,ANNUNCIATION,27,29,18,4.6101
7,M9?OS9LL9BLE,N,R,T,alt1,MONOSYLLABLE,27,29,14,4.7988
1,V9?TUAL,N,R,T,alt2,VIRTUAL,27,29,29,2.3989
1,V9?IETY,N,R,T,alt2,VARIETY,27,29,29,2.4175
3,S9?IPTS,N,R,T,alt2,SCRIPTS,27,29,26,3.9165
7,S9?IN9FI9LD,N,R,T,alt2,SPRINGFIELD,27,29,12,5.0112
6,C9?RE9AT9ON,N,R,T,alt2,CORRELATION,27,29,15,4.7563
1,E9?TH9UAKE,N,R,T,alt2,EARTHQUAKE,27,29,29,2.4456
7,E9?LI9ST,N,R,T,alt2,EARLIEST,27,29,5,4.6157
3,C9?PO9EAL,N,R,T,alt2,CORPOREAL,27,29,24,3.2238
1,B9?GLAR,N,R,T,alt2,BURGLAR,27,29,28,2.4084
4,C9?IC9TURE,N,R,T,alt2,CARICATURE,27,29,19,3.0001
5,S9?EL9ITE,N,R,T,alt3,SATELLITE,27,29,18,4.4715
2,S9?UA9IONS,N,R,T,alt3,SITUATIONS,27,29,26,2.7432
4,A9?EN9ANCE,N,R,T,alt3,ATTENDANCE,27,29,21,4.0588
6,A9?EM9TS,N,R,T,alt3,ATTEMPTS,27,29,15,4.0798
3,P9?RO9EUM,N,R,T,alt3,PETROLEUM,27,29,24,3.0432
7,A9?IV9LY,N,R,T,alt3,ACTIVELY,27,29,12,4.6157
6,D9?ER9INES,N,R,T,alt3,DETERMINES,27,29,14,4.4807
5,M9?AP9OR,N,R,T,alt3,METAPHOR,27,29,19,3.6648
5,O9?EN9IBLE,N,R,T,alt3,OSTENSIBLE,27,29,19,4.0594
6,N9?SH9LL,N,R,T,alt3,NUTSHELL,27,29,16,3.7488
4,A9?IL9BLE,A,E,I,alt1,AVAILABLE,28,30,23,3.703
1,A9?DEMY,A,E,I,alt1,ACADEMY,28,30,28,2.9385
1,CR?ZY,A,E,I,alt1,CRAZY,28,30,30,2.4286
1,Q9?LIFY,A,E,I,alt1,QUALIFY,28,30,29,2.578
1,A9?LY9ICAL,A,E,I,alt1,ANALYTICAL,28,30,29,2.9158
4,P9?ST9CS,A,E,I,alt1,PLASTICS,28,30,21,3.3747
5,F9?TE9NITY,A,E,I,alt1,FRATERNITY,28,30,21,3.9023
1,R9?LISM,A,E,I,alt1,REALISM,28,30,28,2.61
1,B9?CON,A,E,I,alt1,BEACON,28,30,30,3.8503
4,I9?CT9VITY,A,E,I,alt1,INACTIVITY,28,30,23,3.6783
6,A9?RAGE,A,E,I,alt2,AVERAGE,28,30,16,4.5619
7,S9?CIES,A,E,I,alt2,SPECIES,28,30,11,4.2966
4,C9?AR9NCE,A,E,I,alt2,CLEARANCE,28,30,23,3.6478
4,V9?WER,A,E,I,alt2,VIEWER,28,30,22,3.6319
2,V9?NNA,A,E,I,alt2,VIENNA,28,30,27,2.8926
5,C9?AP9ST,A,E,I,alt2,CHEAPEST,28,30,21,4.6189
4,S9?AM9NG,A,E,I,alt2,STEAMING,28,30,23,4.206
2,WR?AK,A,E,I,alt2,WREAK,28,30,27,3.4084
7,S9?ETEN,A,E,I,alt2,SWEETEN,28,30,10,4.987
6,O9?NN9SS,A,E,I,alt2,OPENNESS,28,30,16,4.0866
2,P9?MARY,A,E,I,alt3,PRIMARY,28,30,26,2.9136
1,S9?EN9IFIC,A,E,I,alt3,SCIENTIFIC,28,30,30,2.6651
1,D9?NK9NG,A,E,I,alt3,DRINKING,28,30,28,2.5723
6,I9?TI9TED,A,E,I,alt3,INITIATED,28,30,16,3.766
3,DE?GN,A,E,I,alt3,DEIGN,28,30,25,4.1674
3,O9?GI9ATE,A,E,I,alt3,ORIGINATE,28,30,25,3.6939
6,E9?MI9ATED,A,E,I,alt3,ELIMINATED,28,30,16,3.6224
5,P9?ES9ESS,A,E,I,alt3,PRIESTESS,28,30,19,4.3064
1,W9?NKLE,A,E,I,alt3,WRINKLE,28,30,29,2.8005
7,C9?VA9RIC,A,E,I,alt3,CHIVALRIC,28,30,8,4.7834
1,M9?ITOR,N,R,T,alt1,MONITOR,28,30,30,2.8735
1,M9?UF9CT9RERS,N,R,T,alt1,MANUFACTURERS,28,30,28,2.8806
4,P9?ALTY,N,R,T,alt1,PENALTY,28,30,22,3.5668
1,HU?G,N,R,T,alt1,HUNG,28,30,28,2.8179
1,L9?DS9APES,N,R,T,alt1,LANDSCAPES,28,30,28,2.7545
3,RI?D,N,R,T,alt1,RIND,28,30,27,4.008
3,P9?TH9ON,N,R,T,alt1,PANTHEON,28,30,25,3.7289
5,G9?GE9LY,N,R,T,alt1,GINGERLY,28,30,19,4.5222
1,BA?JO,N,R,T,alt1,BANJO,28,30,30,2.4871
1,K9?DE9GA9TEN,N,R,T,alt1,KINDERGARTEN,28,30,30,2.4171
3,E9?OP9AN,N,R,T,alt2,EUROPEAN,28,30,25,3.4175
1,C9?IS9MAS,N,R,T,alt2,CHRISTMAS,28,30,29,3.4961
1,W9?KS9OPS,N,R,T,alt2,WORKSHOPS,28,30,30,2.6845
1,H9?ALD,N,R,T,alt2,HERALD,28,30,29,3.0728
1,HE?BS,N,R,T,alt2,HERBS,28,30,30,2.4407
3,S9?ATCH,N,R,T,alt2,SCRATCH,28,30,26,3.8974
6,C9?CU9TS,N,R,T,alt2,CIRCUITS,28,30,18,4.4946
1,W9?KS9AT9ON,N,R,T,alt2,WORKSTATION,28,30,29,2.5763
7,P9?TE9TOUS,N,R,T,alt2,PORTENTOUS,28,30,12,4.9225
6,A9?EARS,N,R,T,alt2,ARREARS,28,30,16,3.6678
5,A9?OR9EY,N,R,T,alt3,ATTORNEY,28,30,18,4.1135
6,A9?END,N,R,T,alt3,ATTEND,28,30,18,4.3528
1,W9?HD9AWAL,N,R,T,alt3,WITHDRAWAL,28,30,28,2.8739
2,B9?HR9OMS,N,R,T,alt3,BATHROOMS,28,30,28,3.0052
1,M9?IV9TION,N,R,T,alt3,MOTIVATION,28,30,30,2.6964
4,N9?RI9IO9AL,N,R,T,alt3,NUTRITIONAL,28,30,22,3.5632
1,QA?AR,N,R,T,alt3,QATAR,28,30,28,2.9272
2,M9?HE9LY,N,R,T,alt3,MOTHERLY,28,30,27,3.5471
3,O9?HO9OXY,N,R,T,alt3,ORTHODOXY,28,30,27,3.9618
5,E9?UARY,N,R,T,alt3,ESTUARY,28,30,18,3.9092
5,I9?GES,A,E,I,alt1,IMAGES,29,30,18,3.7307
3,P9?CT9CES,A,E,I,alt1,PRACTICES,29,30,25,3.7339
1,Q9?NTUM,A,E,I,alt1,QUANTUM,29,30,30,2.5545
3,H9?THER,A,E,I,alt1,HEATHER,29,30,26,3.2769
1,EX?MS,A,E,I,alt1,EXAMS,29,30,30,2.5222
5,G9?RDS,A,E,I,alt1,GUARDS,29,30,21,3.8861
2,T9?SP9ON,A,E,I,alt1,TEASPOON,29,30,27,2.5804
7,B9?CED,A,E,I,alt1,BRACED,29,30,13,4.5692
4,B9?HMA,A,E,I,alt1,BRAHMA,29,30,23,4.7178
5,B9?TS9AIN,A,E,I,alt1,BOATSWAIN,29,30,19,4.3948
1,US?RS,A,E,I,alt2,USERS,29,30,29,2.7726
1,A9?NUE,A,E,I,alt2,AVENUE,29,30,28,2.7904
7,S9?DEN,A,E,I,alt2,SWEDEN,29,30,14,4.8272
6,T9?OR9TI9AL,A,E,I,alt2,THEORETICAL,29,30,18,5.4149
4,W9?KE9DS,A,E,I,alt2,WEEKENDS,29,30,22,3.9996
5,E9?CU9IVES,A,E,I,alt2,EXECUTIVES,29,30,20,3.5928
1,U9?XP9CTED,A,E,I,alt2,UNEXPECTED,29,30,30,2.4697
5,E9?MP9ION,A,E,I,alt2,EXEMPTION,29,30,20,3.4903
5,S9?AD9AS9LY,A,E,I,alt2,STEADFASTLY,29,30,22,4.8954
3,W9?CK9GE,A,E,I,alt2,WRECKAGE,29,30,25,3.2461
2,J9?NED,A,E,I,alt3,JOINED,29,30,27,3.3556
5,S9?GH9LY,A,E,I,alt3,SLIGHTLY,29,30,21,4.1488
7,P9?LIP,A,E,I,alt3,PHILIP,29,30,14,5.1586
4,B9?LD9RS,A,E,I,alt3,BUILDERS,29,30,23,3.8222
1,GR?LL,A,E,I,alt3,GRILL,29,30,30,2.4671
5,G9?PP9NG,A,E,I,alt3,GRIPPING,29,30,20,3.7667
4,S9?MU9ANT,A,E,I,alt3,STIMULANT,29,30,23,3.2967
2,WH?FF,A,E,I,alt3,WHIFF,29,30,27,2.7199
4,V9?CE9ESS,A,E,I,alt3,VOICELESS,29,30,22,3.7473
7,B9?GA9IER,A,E,I,alt3,BRIGADIER,29,30,13,4.5164
1,L9?GTH,N,R,T,alt1,LENGTH,29,30,28,2.9509
1,HO?OR,N,R,T,alt1,HONOR,29,30,29,2.4737
4,G9?ER9TI9NS,N,R,T,alt1,GENERATIONS,29,30,23,3.1408
1,L9?GI9UDE,N,R,T,alt1,LONGITUDE,29,30,30,2.8908
6,P9?CT9AL,N,R,T,alt1,PUNCTUAL,29,30,16,5.0026
3,P9?IT9NT9ARY,N,R,T,alt1,PENITENTIARY,29,30,25,3.7969
4,I9?OC9OUS,N,R,T,alt1,INNOCUOUS,29,30,23,3.6579
5,O9?IS9IENT,N,R,T,alt1,OMNISCIENT,29,30,19,4.2218
4,I9?INGS,N,R,T,alt1,INNINGS,29,30,23,3.5808
5,T9?TA9OUNT,N,R,T,alt1,TANTAMOUNT,29,30,20,3.4714
2,A9?OSS,N,R,T,alt2,ACROSS,29,30,26,3.0366
1,J9?SEY,N,R,T,alt2,JERSEY,29,30,29,2.6012
2,G9?DENS,N,R,T,alt2,GARDENS,29,30,26,3.0631
6,C9?RE9TI9NS,N,R,T,alt2,CORRECTIONS,29,30,16,4.2107
4,P9?TR9IT,N,R,T,alt2,PORTRAIT,29,30,23,3.3764
1,C9?AMIC,N,R,T,alt2,CERAMIC,29,30,28,2.8985
4,C9?ON9CLE,N,R,T,alt2,CHRONICLE,29,30,23,3.7764
1,A9?YLIC,N,R,T,alt2,ACRYLIC,29,30,29,2.9402
3,V9?MIN,N,R,T,alt2,VERMIN,29,30,24,3.1404
7,D9?IV9TION,N,R,T,alt2,DERIVATION,29,30,14,5.1651
4,N9?RI9ION,N,R,T,alt3,NUTRITION,29,30,23,3.481
4,ON?O,N,R,T,alt3,ONTO,29,30,24,3.8281
1,C9?IZEN,N,R,T,alt3,CITIZEN,29,30,29,2.6701
1,PA?IO,N,R,T,alt3,PATIO,29,30,29,2.5543
7,A9?IV9TED,N,R,T,alt3,ACTIVATED,29,30,12,4.0804
6,S9?IR9CAL,N,R,T,alt3,SATIRICAL,29,30,17,3.7088
6,P9?ASH,N,R,T,alt3,POTASH,29,30,15,4.8498
1,O9?MEAL,N,R,T,alt3,OATMEAL,29,30,30,2.3799
7,B9?TO9HOLE,N,R,T,alt3,BUTTONHOLE,29,30,13,4.9593
5,C9?AC9YSM,N,R,T,alt3,CATACLYSM,29,30,17,3.4194
1,HE?VY,A,E,I,alt1,HEAVY,30,30,30,2.4818
6,S9?TI9NS,A,E,I,alt1,STATIONS,30,30,15,4.8055
4,A9?TAR,A,E,I,alt1,AVATAR,30,30,22,3.1449
1,A9?LYZE,A,E,I,alt1,ANALYZE,30,30,29,2.6349
4,L9?TH9OME,A,E,I,alt1,LOATHSOME,30,30,22,3.213
6,U9?WA9ES,A,E,I,alt1,UNAWARES,30,30,17,4.4133
7,I9?NI9ATE,A,E,I,alt1,INANIMATE,30,30,10,4.6687
3,I9?RT9CU9ATE,A,E,I,alt1,INARTICULATE,30,30,26,3.7238
3,H9?RT9ELT,A,E,I,alt1,HEARTFELT,30,30,26,3.3267
7,E9?PSE,A,E,I,alt1,ELAPSE,30,30,8,3.8507
1,US?S,A,E,I,alt2,USES,30,30,28,2.8355
1,F9?QU9NCY,A,E,I,alt2,FREQUENCY,30,30,30,2.39
1,E9?ME9TARY,A,E,I,alt2,ELEMENTARY,30,30,30,2.8185
1,YI?LD,A,E,I,alt2,YIELD,30,30,29,2.4794
3,A9?ND9ENTS,A,E,I,alt2,AMENDMENTS,30,30,24,3.1285
1,F9?QU9NT,A,E,I,alt2,FREQUENT,30,30,28,2.6608
7,S9?CI9IES,A,E,I,alt2,SPECIFIES,30,30,9,4.5428
6,G9?ENS,A,E,I,alt2,GREENS,30,30,17,4.221
7,T9?RE9OR,A,E,I,alt2,THEREFOR,30,30,14,4.7822
1,S9?EZE,A,E,I,alt2,SNEEZE,30,30,29,2.5905
5,C9?ENTS,A,E,I,alt3,CLIENTS,30,30,20,4.3067
4,P9?LA9EL9HIA,A,E,I,alt3,PHILADELPHIA,30,30,21,3.2595
5,E9?NB9RGH,A,E,I,alt3,EDINBURGH,30,30,18,3.3896
2,B9?STOL,A,E,I,alt3,BRISTOL,30,30,26,2.7132
4,T9?PLE,A,E,I,alt3,TRIPLE,30,30,22,3.4706
2,N9?GH9ORS,A,E,I,alt3,NEIGHBORS,30,30,26,2.644
4,W9?GH9ED,A,E,I,alt3,WEIGHTED,30,30,23,3.2979
5,P9?ME9AL,A,E,I,alt3,PRIMEVAL,30,30,19,4.1615
2,S9?PW9ECK,A,E,I,alt3,SHIPWRECK,30,30,26,2.6589
7,W9?RR9NG,A,E,I,alt3,WHIRRING,30,30,5,5.1232
5,F9?IS9ED,N,R,T,alt1,FINISHED,30,30,19,4.2218
1,WI?G,N,R,T,alt1,WING,30,30,30,2.382
1,S9?ATOR,N,R,T,alt1,SENATOR,30,30,28,2.899
2,N9?PR9FIT,N,R,T,alt1,NONPROFIT,30,30,26,2.7862
3,M9?GO9IA,N,R,T,alt1,MONGOLIA,30,30,26,3.2115
1,K9?DLE,N,R,T,alt1,KINDLE,30,30,29,2.8847
6,P9?IT9NCE,N,R,T,alt1,PENITENCE,30,30,17,4.5634
1,FA?G,N,R,T,alt1,FANG,30,30,29,2.937
4,W9?NI9EG,N,R,T,alt1,WINNIPEG,30,30,23,3.3709
4,M9?GA9ESE,N,R,T,alt1,MANGANESE,30,30,21,3.3539
1,S9?VICE,N,R,T,alt2,SERVICE,30,30,30,2.6112
1,C9?CUIT,N,R,T,alt2,CIRCUIT,30,30,29,2.6106
1,B9?GAIN,N,R,T,alt2,BARGAIN,30,30,30,2.6281
1,N9?FOLK,N,R,T,alt2,NORFOLK,30,30,29,2.869
1,M9?OCCO,N,R,T,alt2,MOROCCO,30,30,27,2.3855
4,H9?EBY,N,R,T,alt2,HEREBY,30,30,22,3.9898
1,GU?U,N,R,T,alt2,GURU,30,30,30,2.4382
5,T9?RIED,N,R,T,alt2,TARRIED,30,30,20,4.7404
1,W9?SAW,N,R,T,alt2,WARSAW,30,30,29,2.7284
2,R9?ITY,N,R,T,alt2,RARITY,30,30,28,3.7444
2,N9?WO9KS,N,R,T,alt3,NETWORKS,30,30,26,3.1091
2,P9?RICK,N,R,T,alt3,PATRICK,30,30,26,2.7773
6,A9?RA9TIVE,N,R,T,alt3,ATTRACTIVE,30,30,18,4.5851
6,P9?HO9OGY,N,R,T,alt3,PATHOLOGY,30,30,18,4.7366
1,N9?IF9CA9IONS,N,R,T,alt3,NOTIFICATIONS,30,30,29,2.7048
7,M9?ER9ITY,N,R,T,alt3,MATERNITY,30,30,13,4.1633
4,S9?TLED,N,R,T,alt3,SETTLED,30,30,21,3.52
1,B9?TL9FI9LD,N,R,T,alt3,BATTLEFIELD,30,30,29,2.826
7,A9?RESS,N,R,T,alt3,ACTRESS,30,30,7,4.3346
6,A9?ER9NG,N,R,T,alt3,ALTERING,30,30,19,5.3011
1,C9?SS9CAL,A,E,I,alt1,CLASSICAL,31,30,29,2.7912
2,H9?LTHY,A,E,I,alt1,HEALTHY,31,30,26,2.7337
2,IR?QI,A,E,I,alt1,IRAQI,31,30,27,2.7461
4,A9?PTOR,A,E,I,alt1,ADAPTOR,31,30,22,3.5639
6,E9?LU9TI9NS,A,E,I,alt1,EVALUATIONS,31,30,18,4.7287
5,H9?VI9ST,A,E,I,alt1,HEAVIEST,31,30,19,4.4855
3,D9?BO9ICAL,A,E,I,alt1,DIABOLICAL,31,30,24,3.0945
1,G9?MOUR,A,E,I,alt1,GLAMOUR,31,30,30,2.4348
3,A9?ZI9GLY,A,E,I,alt1,AMAZINGLY,31,30,26,3.2048
5,D9?RTH,A,E,I,alt1,DEARTH,31,30,20,3.8732
1,F9?DB9CK,A,E,I,alt2,FEEDBACK,31,30,28,2.5932
3,N9?DED,A,E,I,alt2,NEEDED,31,30,26,3.2054
4,K9?PING,A,E,I,alt2,KEEPING,31,30,23,3.5463
3,E9?NT9ALLY,A,E,I,alt2,EVENTUALLY,31,30,24,3.1433
7,A9?RI9AS,A,E,I,alt2,AMERICAS,31,30,14,4.7738
3,T9?AS9RES,A,E,I,alt2,TREASURES,31,30,25,3.7483
1,Q9?ST9ON9BLE,A,E,I,alt2,QUESTIONABLE,31,30,29,2.7411
5,C9?ANSE,A,E,I,alt2,CLEANSE,31,30,20,3.5131
7,C9?VA9IER,A,E,I,alt2,CHEVALIER,31,30,8,4.619
4,FI?F,A,E,I,alt2,FIEF,31,30,22,4.2686
1,GO?NG,A,E,I,alt3,GOING,31,30,29,2.5172
1,IR?SH,A,E,I,alt3,IRISH,31,30,29,2.3728
1,G9?LTY,A,E,I,alt3,GUILTY,31,30,29,2.8799
1,T9?BUTE,A,E,I,alt3,TRIBUTE,31,30,30,2.5359
5,S9?RI9UA9ITY,A,E,I,alt3,SPIRITUALITY,31,30,18,3.7956
6,T9?NI9AD,A,E,I,alt3,TRINIDAD,31,30,13,3.9716
1,GU?LD,A,E,I,alt3,GUILD,31,30,30,2.6567
1,LA?R,A,E,I,alt3,LAIR,31,30,29,2.5291
7,S9?PU9AT9ON,A,E,I,alt3,STIPULATION,31,30,11,3.7894
4,T9?CKLE,A,E,I,alt3,TRICKLE,31,30,23,3.4152
1,LO?G,N,R,T,alt1,LONG,31,30,30,2.5131
4,C9?DI9ATES,N,R,T,alt1,CANDIDATES,31,30,21,2.9983
1,J9?CT9ON,N,R,T,alt1,JUNCTION,31,30,30,2.6062
1,DE?Y,N,R,T,alt1,DENY,31,30,29,2.6529
1,JU?K,N,R,T,alt1,JUNK,31,30,30,2.5991
2,F9?DA9EN9ALS,N,R,T,alt1,FUNDAMENTALS,31,30,28,2.9924
1,S9?SA9IO9AL,N,R,T,alt1,SENSATIONAL,31,30,30,2.7189
4,H9?DI9ORK,N,R,T,alt1,HANDIWORK,31,30,22,3.6292
1,M9?IP9LA9ION,N,R,T,alt1,MANIPULATION,31,30,28,2.7765
7,B9?IG9ANT,N,R,T,alt1,BENIGNANT,31,30,12,4.9452
6,L9?ICS,N,R,T,alt2,LYRICS,31,30,15,4.3492
7,S9?EAD,N,R,T,alt2,SPREAD,31,30,12,4.7062
2,J9?IS9IC9ION,N,R,T,alt2,JURISDICTION,31,30,27,3.1276
1,TU?BO,N,R,T,alt2,TURBO,31,30,30,2.5514
2,B9?DEN,N,R,T,alt2,BURDEN,31,30,27,3.3994
6,A9?AN9ED,N,R,T,alt2,ARRANGED,31,30,14,4.2679
5,W9?CE9TER,N,R,T,alt2,WORCESTER,31,30,19,3.3404
1,NO?M,N,R,T,alt2,NORM,31,30,29,2.7767
1,T9?MI9OL9GY,N,R,T,alt2,TERMINOLOGY,31,30,29,2.682
5,P9?TM9NT9AU,N,R,T,alt2,PORTMANTEAU,31,30,20,3.8263
5,N9?IVE,N,R,T,alt3,NATIVE,31,30,21,4.0939
2,D9?ER9INED,N,R,T,alt3,DETERMINED,31,30,27,3.2423
6,G9?HE9ED,N,R,T,alt3,GATHERED,31,30,19,4.7493
1,R9?IO9AL,N,R,T,alt3,RATIONAL,31,30,30,2.9517
2,N9?ABLY,N,R,T,alt3,NOTABLY,31,30,28,3.1456
7,A9?ENDS,N,R,T,alt3,ATTENDS,31,30,8,4.5965
5,N9?HI9GN9SS,N,R,T,alt3,NOTHINGNESS,31,30,21,4.0696
6,A9?RO9OMER,N,R,T,alt3,ASTRONOMER,31,30,15,4.7637
1,A9?ISAN,N,R,T,alt3,ARTISAN,31,30,29,3.0753
5,N9?RIC,N,R,T,alt3,NITRIC,31,30,19,4.5183
